AcceptTime,Answer,ApprovalTime,AssignmentId,AssignmentStatus,AutoApprovalTime,HITId,Question,SubmitTime,TimeSpent,WorkerId,breast:3KSRR0ANT0SQYOX6MT2LB8HJ8EFCHJ,cardio:3RJTH7YUGU2T60P6IF1ZMICQMWRYTM,nutrition:36FDFKUBEQYUVKNYWYMXNPALOD93NJ,immunization:3RVVHO1V7S1LCQ80JEK422CLLUJWGC
2018-09-21 14:25:23+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa0907413 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>There was a widespread influenza A epidemic in 2009.  Researchers had to come up with a vaccine for influenza A.  More than 200 healthy adults between 18 and 64 years of age were recruited to be a part of a group study.  They were split into two groups and one group received 15 micrograms of hemagglutinin antigen while the other group received 30 micrograms.  After 21 days researchers measured antibodies and hemagglutination-inhibition in the members of the focus groups.   In the group that received the 15 microgram dosage antibodies were measured at 95.0% while the group that received 30 micrograms was at 89.1%.  Researchers repeated the same test and received almost the same results.  No serious reactions were reported among the memebers of the focus group.   An estimated 56% of the group members reported pain at the injection site after receiving the immunization.  Another 53% reported having headaches after receiving the injection.  The results of the study concluded that adults who received the 15 microgram dosage were immune to influenza A.</FreeText></Answer></QuestionFormAnswers>",,3YT88D1N09J3NADHYBI087497E63K8,Submitted,2018-09-21 22:56:09+02:00,3GVPRXWRPHFRWERMAIVDJO5OOMD7IN,NEJMoa0907413,2018-09-21 14:56:09+02:00,0 days 00:30:46.000000000,A2XS5QI4YX493N,,,,"{""Education"": ""College"", ""Age"": ""24-39"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": false, ""5"": true, ""6"": true, ""7"": false, ""8"": true}"
2018-09-20 23:09:24+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1102287 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>In seven African countries an ongoing phase 3 study of malaria a vaccine RTS SVAS01 is in progress. The purpose of the study is to evaluate the safety, immunogenicity, and effectiveness of the RTS SVAS01 vaccine.  Two age groups of a total of 15,460 children were selected to participate in the study from March 2009 to January 2011, one group being ages 6 to 12 weeks, and the other being ages 5 to 17 months. Three doses of the vaccine were administered and data collection began 12 months after vaccination. Initial incidence in episodes of clinical Malaria was 0.32 episodes per person year in the vaccine group and the control group showed 0.55 episodes per person per year. The efficacy of the group who received the vaccines was 55.8% while the control group had an efficacy of 50.4%. The efficacy against severe malaria of the RTS SVAS01 vaccine was also analyzed to be 47.3%, compared with the efficacy of the control (non-malaria vaccine) group at 45.1%. Both groups presented the same quantity of serious adverse events. </FreeText></Answer></QuestionFormAnswers>",2018-09-21 08:08:01+02:00,3NJM2BJS4XRSB16G4WY9XRU27WWCPD,Approved,2018-09-21 08:07:12+02:00,3QE4DGPGBRWGH038IWX3V08YI7V4G8,NEJMoa1102287,2018-09-21 00:07:12+02:00,0 days 00:57:48.000000000,ADGH08WUP68ZF,,,,"{""Education"": ""Some College"", ""Age"": ""15-24"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": false, ""5"": true, ""6"": true, ""7"": false, ""8"": true}"
2018-09-21 01:00:33+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1102287 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>The first results of the Phase 3 trial of RTS,S/AS01 Malaria vaccine in African children showed that the vaccine provided protection against both clinical and severe malaria in the children.  The study involved over 15,000 children in two age categories: 6 to 12 weeks and 5 to 17 months of age. These children were vaccinated with either the RTS,S/AS01 vaccine, or a non malaria comparator vaccine.   The end point of the analysis was vaccine efficacy against clinical malaria during the 12 months after vaccination of the first 6000 children who were aged 5 to 17 months and received all 3 doses of the vaccine according to protocol.  We then evaluated vaccine efficacy against severe malaria in both age categories after 250 children had an episode of severe malaria.&#13;&#13; For clinical malaria, the vaccine efficacy was 55.8 % in the per protocol population versus 50.4 % in the intention to treat population. Efficacy in severe malaria was 47.3 % in the per protocol population versus 45.1% in the intent to treat population.&#13;&#13;</FreeText></Answer></QuestionFormAnswers>",2018-09-21 09:20:01+02:00,3L4PIM1GQU1QQHN0DGKNZDM0B3PRYH,Approved,2018-09-21 09:19:30+02:00,3QE4DGPGBRWGH038IWX3V08YI7V4G8,NEJMoa1102287,2018-09-21 01:19:30+02:00,0 days 00:18:57.000000000,AON59V5VZU2AK,,,,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": false, ""2"": true, ""3"": true, ""4"": false, ""5"": false, ""6"": true, ""7"": false, ""8"": true}"
2018-09-21 02:47:56+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1102287 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>An ongoing study of the efficacy, safety and immunogenicity of a malaria vaccine RTS, SVAS01 is being conducted in seven African countries. From March 2009 through January 2011, 15460 children were in enrolled in two age categories -- 6 to 12 weeks of age and 5 to 17 months of age -- for vaccination with either RTS, SVAS01 or a non-malaria comparator vaccine. In the 14 months after the first dose of vaccine, the incidence of first episodes of clinical malaria in the first 6000 children in the older age category was 0.32 episodes per person-year in the RTS, SVAS01 group and 0.55 episodes per person-year in the control group. Vaccine efficacy against severe malaria was 45.1 % in the intention-to-treat population and 47.3 % in the per-protocol population. Overall, rigorous clinical testing in the seven African countries has shown its potential to boost malaria prevention and save lives. Specifically, the RTS, SVAS01 vaccine provided protection against both clinical and severe malaria in African children.</FreeText></Answer></QuestionFormAnswers>",2018-09-21 11:19:01+02:00,3KXIR214I51TOQSV9JHFIGAL4BC24W,Approved,2018-09-21 11:18:23+02:00,3QE4DGPGBRWGH038IWX3V08YI7V4G8,NEJMoa1102287,2018-09-21 03:18:23+02:00,0 days 00:30:27.000000000,A3D8ZG1VV5FO35,,,,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": false, ""8"": true}"
2018-09-21 03:23:14+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1102287 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>This is a summary of the first results of Phase 3 trial of RTS,S/AS01  manufactured by GlaxoSmithKline's Malaria Vaccine in african children. This study was conducted  in seven african countries. During March 2009 thru January 2011 15,460 children in two age categories -6 to 12 weeks of age and 5 to 17 months of age. After the first 14 months and there first dose of the vaccine the incidence of first episodes of clinical malaryia in the first group of children was .32 episodes per person and the RTS,SVAS01 was 0.55 episodes per person. The vaccinne required three doses to be given and was shown efficiacy against severe malaryia inn both age categories. There was a follow up after 11 months and serious adverse events occured with a similar frequency in the two study groups.In conclusion the RTS,SVAS01 vaccine provided  protection against both clinical and severe malaryia in african children.</FreeText></Answer></QuestionFormAnswers>",2018-09-21 11:49:01+02:00,3FE7TXL1LJ80DVFT7GOSLJBQ0342QO,Approved,2018-09-21 11:48:52+02:00,3QE4DGPGBRWGH038IWX3V08YI7V4G8,NEJMoa1102287,2018-09-21 03:48:52+02:00,0 days 00:25:38.000000000,A1AZV2XOQK7RSW,,,,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": false, ""8"": true}"
2018-09-21 04:19:30+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1102287 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>An ongoing phase 3 study of the efficacy, safety, and immungenicity of candidate malaria vaccine RTS SVAS01 is being conducted in 7 African countries. From March 2009 to Jan 2011, 15460 children were enrolled in 2 age categories-6 to 12 weeks and 5 to 17 months-for vaccination w/ either RTS, SVAS01 or a non-malaria comparator vaccine. The primary end point of the analysis was vaccine efficacy against clinical malaria for 12 months after vaccination in the 1st 6000 children 5 to 17 months who received all 3 doses of vaccine according to protocol After 250 children had an episode of malaria, the vaccine efficacy was evaluated against sever malaria in both age categories. Vaccine efficacy against severe malaria was 45.1% in the intention to treat population and 47.3% in the per-protocol population. Vaccine efficacy against severe malaria in combined age categories was 34.8% in per protocol population during average f/u of 11 months. The RTS, SVAS01 vaccine provided protection against both clinical and severe malaria in African children. </FreeText></Answer></QuestionFormAnswers>",2018-09-21 12:46:01+02:00,3E1QT0TDFQUYICTZAPSKM8X7VTQ8I5,Approved,2018-09-21 12:45:23+02:00,3QE4DGPGBRWGH038IWX3V08YI7V4G8,NEJMoa1102287,2018-09-21 04:45:23+02:00,0 days 00:25:53.000000000,A98E8M4QLI9RS,,,,"{""Education"": ""Some College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": false, ""6"": true, ""7"": false, ""8"": true}"
2018-09-21 13:42:41+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1102287 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>In March 2009 to January 2001, there was a trial study of the malaria vaccine. For nearly two years, the phase 3 trial of the malaria vaccine was conducted with African children. There were 15,460 children that were enrolled and they were grouped into two categories. These categories included infants from 6 to 12 weeks of age and infant to toddlers from 5 to 17 months of age. The children were given either the RTS,SVAS01 or a non-malaria vaccine. To determine the success rate, 6,000 children in the 5 to 17 months age group received three doses of the vaccine. Fourteen months after the initial dose, the incidence of malaria in the 6,000 children was 0.23 less when the RTS, SVAS01 was used versus the control group. Thus, the success of the incidence of malaria in this group was 55.8%. Additionally, the vaccine success rate against severe malaria was 47.3% in this group. That is a 2.2% difference than the control group. Thus, the results prove that the RTS, SVAS01 vaccine helped provide immunity against malaria.</FreeText></Answer></QuestionFormAnswers>",,3W92K5RLWV2KH0UXBYK0PDDA18X5VF,Submitted,2018-09-21 22:23:23+02:00,3QE4DGPGBRWGH038IWX3V08YI7V4G8,NEJMoa1102287,2018-09-21 14:23:23+02:00,0 days 00:40:42.000000000,A1IIF95II8FISQ,,,,"{""Education"": ""College"", ""Age"": ""24-39"", ""Gender"": ""female"", ""1"": true, ""2"": false, ""3"": true, ""4"": false, ""5"": true, ""6"": true, ""7"": false, ""8"": true}"
2018-09-21 14:52:26+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1102287 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>This is a summary of the first results of an ongoing malaria vaccine study carried out with 15,460 children (ages 6-12 weeks and 5-17 months) from seven African countries from March 2009 to January 2011. It is testing the immunogenicity, saftey, and efficacy of the RTS, SVAS01 vaccine as compared to a control of a non-malaria vaccine. Fourteen months after administration, there had been .32 episodes of malaria per person-year in the older vaccinated group, and .55 episodes per person-year in the control group. The overall efficacy rate is 50.4% in the intention-to-treat group, and 55.8% in the per-protocol group. The efficacy against severe malaria is 45.1% in the intention-to-treat group and 47.3% in the per-control group. Combining age categories, efficacy against severe malaria is 34.8% in the per-protocol group at 11 months. Safety is deemed equal for all groups. Incidence of convulsive seizures after vaccination was 1.04 per 1000. The RTS, SVAS01 vaccine is considered safe and effective against clinical and severe malaria in African children.</FreeText></Answer></QuestionFormAnswers>",,3FPRZHYEPZSH3L7TXFW7AGFQNCGV3P,Submitted,2018-09-21 23:04:53+02:00,3QE4DGPGBRWGH038IWX3V08YI7V4G8,NEJMoa1102287,2018-09-21 15:04:53+02:00,0 days 00:12:27.000000000,A2M18DZEPD1XGA,,,,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": false, ""8"": true}"
2018-09-21 15:15:58+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1102287 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>Researchers conducted a study in Africa on more than 15,000 children between March 2009 and January 2011.  These children were placed into two groups of age 6 weeks - 12 weeks and 5 to 17 months.  The study was conducted to test the effects of a malaria vaccine vs. a non-malaria vaccine.  Children aged 5 to 17 months were given the vaccine 3 times over a course of 12 months.  250 out of 6000 of these children had an episode of severe malaria which led the researchers to test the vaccine in both age groups. A small portion of children reported having convulsive seizures after receiving the vaccine.  The effect of the vaccine was 45.1% in the population that was intended to be treated and 47.3% in the per-protocol population.  Only 0.32 episodes of malaria were found in the first 6000 children in the age group of 5 to 17 months and 0.55 episoded in the control group of children.  The results concluded that the SVAS01 vaccine was effective in protecting against malaria.</FreeText></Answer></QuestionFormAnswers>",,354GIDR5ZCR5TS7GBVQZNPRTQ4N00B,Submitted,2018-09-22 00:09:05+02:00,3QE4DGPGBRWGH038IWX3V08YI7V4G8,NEJMoa1102287,2018-09-21 16:09:05+02:00,0 days 00:53:07.000000000,A2XS5QI4YX493N,,,,"{""Education"": ""College"", ""Age"": ""24-39"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": false, ""5"": true, ""6"": true, ""7"": false, ""8"": true}"
2018-09-20 21:18:39+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa021134 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>In order to assess the idea that the MMR vaccine causes autism, a study of Danish children born in the 1990s was conducted.  Researchers accessed children's vaccine records as well as their autism status via Danish government records.  Over 500,000 children were included in the study.  Of these, 82% had received the MMR vaccine.  Of these, approximately 750 were diagnosed with an autistic disorder or another autistic-spectrum disorder.  The researchers than adjusted the figures for potential confounders and determined that the relative risk for autism in the vaccinated group was 0.83; that same statistic was 0.92 fo the unvaccinated group.  This proved that there was no correlation between the MMR vaccine and autism, including no association between the child's age at the time of vaccine, the time since the child was vaccinated or the date of vaccination and the child developing an autistic disorder.</FreeText></Answer></QuestionFormAnswers>",2018-09-21 05:27:01+02:00,3PS7W85Z80NO5VSK9TX20BURQDGT9I,Approved,2018-09-21 05:26:37+02:00,39KV3A5D18SGQSUIFUPRNQBBXKF7SF,NEJMoa021134,2018-09-20 21:26:37+02:00,0 days 00:07:58.000000000,A3BDVHNMJECSKG,,,,"{""Education"": ""College"", ""Age"": ""24-39"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": false, ""4"": false, ""5"": true, ""6"": false, ""7"": false, ""8"": true}"
2018-09-20 22:40:00+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa021134 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>Many people believe that children's vaccine are a cause of autism. Specifically, the vaccination against measles, mumps, and rubella - referred to as the MMR vaccine - has been singled out as a cause. To determine if cause and effect can be determined, researchers obtained information from several Danish governmental record keepers on children born in Denmark over seven years, from 1991 to 1998. Of the almost 540,000 children studied, 440, 000 (or about 82%) had received the MMR vaccine. Of that total group, about 740 children had been diagnosed with some form of autism-spectrum disorder. Results comparing the rate of autism diagnosis in vaccinated versus non-vaccinated children showed no statistically significant connection between the vaccine and an autism diagnosis, even when controlled for factors like a child's age when he or she was vaccinated or the interval between vaccination and diagnosis of the disorder. The results of the study show that there is no evidence of a link between MMR vaccinations and development of autism. </FreeText></Answer></QuestionFormAnswers>",2018-09-21 06:51:01+02:00,3L6L49WXW1ILNNBIR2JDGNDXOJ545X,Approved,2018-09-21 06:50:03+02:00,39KV3A5D18SGQSUIFUPRNQBBXKF7SF,NEJMoa021134,2018-09-20 22:50:03+02:00,0 days 00:10:03.000000000,A1SXNLUT6WM90L,,,,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": false, ""8"": true}"
2018-09-21 00:08:07+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa021134 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>In recent years a hypotheses has emerged that the vaccine against Rubella, Measles, and Mumps (MMR Vaccine) can cause Autism. A retrospective study was conducted to challenge the hypothesis in Denmark between January of 1991 and December 1998. Information was obtained from the Danish National Board of Health on the status of MMR vaccination on the subjects selected and information was obtained from the Danish Psychiatric Central Register on the same selected subjects regarding autism status. 440,655 children out of 537,303 children selected for the study had received the MMR vaccine. A diagnosis of autistic disorder was discovered in 316 children, and a diagnosis of other autistic spectrum disorders was found in 422 children. The results break down to a relative risk of 0.92 for autistic disorder and a relative risk of 0.83 for another autistic spectrum disorder. No parallels were drawn between time since vaccination, vaccination age, or vaccination date and diagnosis of autism. This study supports the hypothesis that MMR vaccine causes Autism is inaccurate and unfounded. </FreeText></Answer></QuestionFormAnswers>",2018-09-21 08:33:01+02:00,32ZKVD547G82U79NSY5794LJKFIB37,Approved,2018-09-21 08:32:16+02:00,39KV3A5D18SGQSUIFUPRNQBBXKF7SF,NEJMoa021134,2018-09-21 00:32:16+02:00,0 days 00:24:09.000000000,ADGH08WUP68ZF,,,,"{""Education"": ""Some College"", ""Age"": ""15-24"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": false, ""5"": true, ""6"": true, ""7"": false, ""8"": true}"
2018-09-21 00:40:40+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa021134 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>537,303 Danish children born between January 1991 and December 1998 were studied to determine whether the MMR vaccine may cause autism. The Danish Civil Registration System provided birth data and unique identification numbers for the study. The criteria for autism was determined by the Danish Psychiatric Central Register, an organization which stores diagnostic data. 316 of the children were diagnosed with autistic disorder and 422 with other autistic-spectrum disorders. 82% (440,655) of the total number of children had received the MMR vaccine. Researchers calculated that the relative risk of autistic disorder is 0.92, and the relative risk of autistic-spectrum disorders is 0.83. They found no link between vaccination age, length of time since vaccination, or date of vaccination and the diagnoses. The researchers concluded that there is no evidence that autistic disorders are caused by the MMR vaccine.</FreeText></Answer></QuestionFormAnswers>",2018-09-21 08:54:01+02:00,30OG32W0SVW75EEHK8RCJQPASUSENY,Approved,2018-09-21 08:53:15+02:00,39KV3A5D18SGQSUIFUPRNQBBXKF7SF,NEJMoa021134,2018-09-21 00:53:15+02:00,0 days 00:12:35.000000000,A2M18DZEPD1XGA,,,,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": false, ""8"": true}"
2018-09-21 01:11:59+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa021134 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>A retrospective cohort study of all children born in Denmark from January 1991 thru Dec 1998. The cohort was selected on the basis of data from Danish Civil Registration System that assigns an ID # to every born infant and new resident in Denmark. Information on the children's autism status was obtained from the Danish Psychiatric Central Register. Of the 537303 children in the cohort (representing 2129864 person-years), 440655 (82%) had received the MMR vaccine. We identified 316 children with a dx of autistic disorder and 422 with a dx of other autistic-spectrum disorders. The relative risk of autistic disorder in the group of vaccinated children compared to the unvaccinated group was .92 (95% confidence interval, .68 to 1.24) and the relative risk of another autistic-spectrum disorder was .83 (95% confidence interval, .65 to 1.07). There was no association between the age at the time of vaccination, the time since vaccination or the date of vaccination and the development of autistic disorder. The study provides strong evidence against the hypothesis that MMR vaccine causes autism</FreeText></Answer></QuestionFormAnswers>",2018-09-21 09:38:01+02:00,36AHBNMV1SXWP74VVFP3UO5WW20YDK,Approved,2018-09-21 09:37:31+02:00,39KV3A5D18SGQSUIFUPRNQBBXKF7SF,NEJMoa021134,2018-09-21 01:37:31+02:00,0 days 00:25:32.000000000,A98E8M4QLI9RS,,,,"{""Education"": ""Some College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": false, ""6"": true, ""7"": false, ""8"": true}"
2018-09-21 01:40:03+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa021134 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>Although some people believe there is a causal connection between a child taking the MMR (Measles, Mumps and Rubella) vaccine and development of autism, this study found no link between the vaccine and development of autism in children. The study looked at children born in Denmark between 1991 and 1998. A total of 537,303 children were included in the study. Information came from the Danish National Board of Health (vaccine) and the Danish Psychiatric Civil Registry (autism). Additional information was obtained from the Danish Civil Registration System, the Danish Medical Birth Registry, the National Hospital Registry and Statistics Denmark.&#13;&#13;No association was found to indicate any correlation between a child developing autism from taking the vaccine. There was no association even after considering the age of the child when vaccinated, the time since vaccination or the time between the vaccination and a diagnosis of autism. </FreeText></Answer></QuestionFormAnswers>",2018-09-21 09:53:01+02:00,3TEM0PF1Q6IZSC8AN7EU2WBCKPWD09,Approved,2018-09-21 09:52:49+02:00,39KV3A5D18SGQSUIFUPRNQBBXKF7SF,NEJMoa021134,2018-09-21 01:52:49+02:00,0 days 00:12:46.000000000,A8QOTDLW0QMPH,,,,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": false, ""4"": false, ""5"": true, ""6"": true, ""7"": false, ""8"": true}"
2018-09-21 01:20:53+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa021134 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>The article is about the civil survey of the vaccination against the measles, mumps, and rubella which they are causes for autism. Every ones know about the sever effects of autism. They collect autism status from the various non profitable organizations like the danish board of health, Statistics Denmark. &#13;From their investigation 537,303 children in the cohort, 440,655 had received the MMR vaccine.  They identified 316 children with a diagnosis of autistic disorder and 422 with a diagnosis of other autistic-spectrum disorders. &#13;After completing their adjustment for potential con founders.  After the vaccination process the risk will be reduced in good ratio. the risk factor reduced to 0.92. Another autistic spectrum disorder risk factor reduced to 0.83.  There was no association between the age at the time of vaccination and the development of the autistic disorder.&#13;This study strongly prove against the hypothesis the MMR vaccination causes autism. &#13;&#13;</FreeText></Answer></QuestionFormAnswers>",2018-09-21 10:00:01+02:00,3HYA4D452S43M6PKT0DY9K7CT0PF2Z,Approved,2018-09-21 09:59:52+02:00,39KV3A5D18SGQSUIFUPRNQBBXKF7SF,NEJMoa021134,2018-09-21 01:59:52+02:00,0 days 00:38:59.000000000,A1DOY340I9VN92,,,,"{""Education"": ""College"", ""Age"": ""24-39"", ""Gender"": ""male"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": false, ""7"": false, ""8"": false}"
2018-09-21 01:58:20+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa021134 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>A Danish study investigated whether the measles/mumps/rubella (MMR) vaccine causes autism in children.  An uncontrolled, retrospective study of all children born in Denmark between 1991 and 1998 was performed.  Information about births, MMR-vaccination status and autism status for each child was obtained from official records maintained by the government of Denmark.  Records from 537,303 children were examined.  440,665 (82 percent) of the children had received the MMR vaccine.  316 children had received a diagnosis of autistic disorder, and 422 children had received a diagnosis of other autistic-spectrum disorders.  The relative risk of autistic disorder in the group of vaccinated children was compared to the unvaccinated group.  The risk of being diagnosed with autism or autistic disorder was similar in each group.  There was also no association with the age of vaccination, time of vaccination, or date of vaccination with the development of autistic disorder.</FreeText></Answer></QuestionFormAnswers>",2018-09-21 10:19:01+02:00,3U5NZHP4LSNJS9HWQOCA8IRIKP6HPY,Approved,2018-09-21 10:18:01+02:00,39KV3A5D18SGQSUIFUPRNQBBXKF7SF,NEJMoa021134,2018-09-21 02:18:01+02:00,0 days 00:19:41.000000000,A11DLGQTOOSIWR,,,,"{""Education"": ""College"", ""Age"": ""60+"", ""Gender"": ""male"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": false, ""8"": true}"
